Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;1;5;9500;1;Secondary;141.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;132.5;1;0;0;0;0;0;19;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;12.7;3.7;-1.7;1
1;1;1;171;1;Secondary;138.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Management;130.7;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;1
1;17;1;9500;1;Secondary;130.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Skilled Trades;130.4;1;0;0;1;0;1;19;0;0;7;7;7;13.894285714285711;0;0;8;8;8;14.3625;0;11.1;0.6;2.02;0
1;17;1;9500;1;Secondary;128.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;124.3;1;0;0;1;0;1;19;0;0;7;8;7;13.46875;0;0;8;8;8;13.31375;0;15.5;2.8;-4.06;0
1;1;4;9085;1;Secondary;135.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;132.6;1;0;0;1;0;1;19;0;0;5;5;5;13.6;0;0;5;5;5;14.6;0;10.8;1.4;1.74;0
1;44;1;8014;0;Technical/Specialized;150.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Skilled Trades;146.7;0;0;0;1;0;1;21;0;3;6;6;6;14.666666666666666;0;2;6;6;6;13.833333333333334;0;12.4;0.5;1.79;0
1;1;3;9773;1;Secondary;135.0;Portugese;Secondary;Secondary;Intermediate/Tech;Service/Sales;130.1;1;0;0;1;0;0;18;0;0;6;6;6;13.666666666666666;0;0;6;7;6;13.0;0;15.5;2.8;-4.06;0
2;43;1;9254;1;Undergraduate;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Intermediate/Tech;120.0;1;0;0;1;0;0;33;0;9;12;22;10;13.3;0;9;11;11;11;13.727272727272728;0;9.4;-0.8;-3.12;0
1;7;1;8014;0;Undergraduate;120.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Intermediate/Tech;121.3;0;0;0;1;0;0;32;0;7;11;13;11;13.454545454545457;0;5;11;13;7;12.428571428571429;0;12.7;3.7;-1.7;0
1;1;6;9500;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Management;Administrative;133.3;1;0;0;1;0;1;17;0;0;8;8;8;13.41625;0;0;8;8;8;13.41625;0;9.4;-0.8;-3.12;0
2;39;1;9500;1;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;110.5;0;0;0;1;0;0;31;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;12.7;3.7;-1.7;1
2;39;1;8014;0;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;102.5;0;0;0;1;0;1;32;0;0;6;6;6;11.333333333333334;0;0;6;8;5;13.0;0;15.5;2.8;-4.06;0
1;1;2;9085;1;Secondary;156.0;Portugese;Undergraduate;Undergraduate;Intermediate/Tech;Skilled Trades;150.9;1;0;0;1;0;0;18;0;0;6;8;6;16.0;0;0;6;10;6;14.625;0;11.1;0.6;2.02;1
1;51;1;9070;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Skilled Trades;106.6;0;0;1;1;0;0;31;0;2;6;8;5;11.0;0;4;6;12;6;10.166666666666666;0;8.9;1.4;3.51;0
1;1;1;9254;1;Secondary;120.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Military;118.3;0;0;0;1;1;0;20;0;0;6;8;6;12.857142857142858;0;0;6;9;5;12.4;0;8.9;1.4;3.51;0
1;43;1;9991;0;Secondary;100.0;Portugese;Undergraduate;Basic_Education;Management;Management;117.9;0;0;0;0;1;0;40;0;0;5;5;0;0.0;0;0;5;6;0;0.0;0;10.8;1.4;1.74;1
2;1;1;9991;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;135.0;1;0;0;1;1;0;32;0;0;5;5;5;14.8;0;0;5;5;5;14.2;0;7.6;2.6;0.32;0
1;7;1;9119;1;Undergraduate;120.0;Portugese;Basic_Education;Basic_Education;Management;Management;120.0;0;0;0;0;1;0;40;0;1;5;7;1;13.0;0;2;5;5;2;14.0;0;12.7;3.7;-1.7;1
1;1;1;171;1;Secondary;172.0;Portugese;Secondary;Secondary;Administrative;Unskilled/Elementary;167.1;0;0;0;1;1;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;16.2;0.3;-0.92;0
1;43;1;9991;0;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;115.8;0;0;1;0;1;0;28;0;4;9;14;4;10.0;0;1;6;6;1;10.0;0;12.7;3.7;-1.7;1
1;16;2;9070;1;Secondary;137.0;Portugese;Secondary;Secondary;Intermediate/Tech;Management;141.2;1;0;1;1;1;0;19;0;0;6;11;5;11.2;0;0;6;7;6;12.0;0;9.4;-0.8;-3.12;0
1;1;1;9773;1;Secondary;117.0;Portugese;Secondary;Basic_Education;Service/Sales;Unskilled/Elementary;118.4;0;0;0;1;1;1;19;0;0;6;8;6;11.833333333333334;0;0;6;11;3;13.0;0;15.5;2.8;-4.06;0
1;1;6;9147;1;Secondary;142.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;134.3;0;1;0;1;1;0;21;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;10.8;1.4;1.74;1
1;17;4;9147;1;Secondary;135.0;Portugese;Basic_Education;Secondary;Student/Other;Administrative;128.7;1;0;0;1;1;0;22;0;0;5;8;2;10.5;0;0;5;10;0;0.0;0;7.6;2.6;0.32;1
1;17;3;9119;1;Secondary;115.0;Portugese;Undergraduate;Secondary;Intermediate/Tech;Intermediate/Tech;116.1;1;0;0;0;1;0;18;0;0;5;8;5;12.5;0;0;5;7;5;13.571428571428571;0;12.4;0.5;1.79;1
1;39;1;171;1;Secondary;110.0;Portugese;Secondary;Undergraduate;Service/Sales;High-Level Specialists;100.0;1;0;0;1;1;0;27;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;9.4;-0.8;-3.12;1
1;1;1;171;1;Secondary;123.0;Portugese;Secondary;Undergraduate;High-Level Specialists;High-Level Specialists;118.8;0;0;0;1;1;0;19;0;4;10;10;5;11.0;0;2;7;8;2;10.0;0;8.9;1.4;3.51;0
2;43;1;9991;0;Secondary;140.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;130.0;1;0;0;1;1;0;30;0;6;10;14;9;12.333333333333334;0;7;10;12;8;12.0;0;9.4;-0.8;-3.12;0
1;39;1;9130;1;Technical/Specialized;150.0;Portugese;Secondary;Undergraduate;Administrative;Management;150.0;0;0;0;1;1;0;28;0;0;6;9;0;0.0;0;0;6;8;1;10.0;1;16.2;0.3;-0.92;1
5;39;1;9119;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;116.0;0;0;1;1;1;1;34;0;0;5;14;1;17.0;0;0;5;10;2;11.0;0;9.4;-0.8;-3.12;0
1;17;1;9147;1;Secondary;110.0;Portugese;Secondary;Secondary;Administrative;Administrative;99.0;0;0;0;1;1;0;21;0;0;5;5;5;11.0;0;0;5;11;3;11.428571428571429;0;10.8;1.4;1.74;0
1;1;1;9238;1;Secondary;133.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;132.0;0;0;0;1;1;1;20;0;0;6;11;5;11.142857142857142;0;0;6;9;6;11.571428571428571;0;16.2;0.3;-0.92;0
1;43;1;9254;1;Secondary;110.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;125.0;0;0;0;0;1;0;31;0;3;8;19;5;12.166666666666666;0;3;7;12;5;12.0;0;7.6;2.6;0.32;1
1;17;1;9119;1;Secondary;126.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;116.2;0;0;1;0;1;0;21;0;0;5;9;2;11.0;0;0;5;8;2;11.5;2;7.6;2.6;0.32;1
1;1;6;9773;1;Secondary;136.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;132.9;1;0;0;1;1;0;19;0;0;6;10;4;13.25;0;0;6;13;5;11.8;0;7.6;2.6;0.32;0
1;17;4;9773;1;Secondary;129.0;Portugese;Undergraduate;Secondary;High-Level Specialists;Skilled Trades;132.5;1;0;0;1;1;0;21;0;0;6;7;0;0.0;0;0;6;11;1;10.0;0;10.8;1.4;1.74;0
1;44;1;9003;1;Technical/Specialized;140.0;Portugese;Basic_Education;Basic_Education;Administrative;Administrative;140.0;1;0;0;0;1;0;21;0;0;6;17;2;12.5;0;0;6;10;0;0.0;0;16.2;0.3;-0.92;1
1;39;1;9085;1;Secondary;133.1;Portugese;Basic_Education;Low/No_Schooling;Student/Other;Skilled Trades;128.2;0;0;0;1;1;0;28;0;0;5;8;3;12.0;0;0;5;10;3;11.333333333333334;0;7.6;2.6;0.32;1
1;17;1;9670;1;Secondary;140.0;Portugese;Secondary;Secondary;Administrative;Intermediate/Tech;133.4;0;0;0;1;1;0;24;0;0;6;6;4;11.25;0;0;6;9;4;10.428571428571429;0;10.8;1.4;1.74;0
1;17;1;9670;1;Secondary;138.0;Portugese;Secondary;Secondary;Administrative;Operators/Assembly;123.0;0;0;1;0;1;0;20;0;0;6;7;5;12.4;0;0;6;8;4;13.0;0;13.9;-0.3;0.79;0
1;1;1;9070;1;Secondary;131.0;Portugese;Undergraduate;Basic_Education;Administrative;Administrative;130.3;1;0;0;1;1;1;20;0;0;6;6;6;12.833333333333334;0;0;6;8;6;12.666666666666666;2;16.2;0.3;-0.92;0
1;1;1;9119;1;Secondary;160.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Agri/Fishery;153.7;0;0;0;1;1;0;19;0;0;5;7;1;13.0;0;0;5;7;2;10.0;0;9.4;-0.8;-3.12;0
1;39;1;9085;1;Secondary;110.0;Portugese;Undergraduate;Secondary;Service/Sales;Skilled Agri/Fishery;142.5;0;0;1;0;1;0;37;0;5;7;7;5;12.0;0;3;7;7;3;11.666666666666666;0;8.9;1.4;3.51;1
1;1;1;9254;1;Secondary;124.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;114.6;1;0;0;1;1;0;19;0;0;6;13;2;12.0;0;0;6;12;1;13.0;0;7.6;2.6;0.32;1
1;39;1;9500;1;Secondary;120.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;108.5;0;0;0;1;1;0;36;0;0;7;18;0;0.0;0;0;7;7;0;0.0;0;13.9;-0.3;0.79;1
1;39;1;9147;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;140.0;0;0;0;1;1;0;29;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;9.4;-0.8;-3.12;1
1;39;1;9003;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Administrative;120.0;0;0;0;1;1;0;30;0;0;6;10;6;11.375;0;0;6;10;5;11.6;0;13.9;-0.3;0.79;0
1;51;1;9670;1;Basic_Education;133.1;Portugese;Undergraduate;Secondary;Intermediate/Tech;Military;120.0;0;0;1;1;1;0;32;0;1;6;15;2;12.0;0;0;6;7;0;0.0;0;11.1;0.6;2.02;1
1;1;1;8014;0;Secondary;123.0;Portugese;Undergraduate;Secondary;High-Level Specialists;Unskilled/Elementary;127.6;1;0;0;1;1;0;26;0;0;6;6;6;11.833333333333334;0;0;6;6;6;11.666666666666666;0;10.8;1.4;1.74;0
2;44;1;9003;1;Technical/Specialized;140.0;Portugese;Basic_Education;Basic_Education;Administrative;Skilled Trades;140.0;0;0;0;1;1;0;37;0;0;6;17;1;12.0;0;0;6;23;2;10.5;1;16.2;0.3;-0.92;1
1;39;1;9119;1;Secondary;138.7;Portugese;Secondary;Secondary;Administrative;Intermediate/Tech;111.3;0;0;0;1;1;0;27;0;1;6;7;3;12.0;0;2;6;7;2;11.0;0;13.9;-0.3;0.79;1
1;1;1;9773;1;Secondary;131.0;Portugese;Basic_Education;Secondary;Service/Sales;Skilled Trades;131.0;1;0;0;1;1;1;18;0;0;6;7;6;12.714285714285714;0;0;6;8;5;11.833333333333334;0;13.9;-0.3;0.79;0
1;1;1;9500;1;Secondary;149.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;139.5;0;0;0;1;1;1;18;0;0;8;8;8;15.3;0;0;8;8;8;15.3;0;9.4;-0.8;-3.12;0
2;39;2;9003;1;Basic_Education;133.1;Portugese;Basic_Education;Basic_Education;Administrative;Management;110.0;0;0;0;0;1;0;32;0;2;8;12;2;11.5;2;0;7;9;0;0.0;0;15.5;2.8;-4.06;1
1;44;1;9119;1;Technical/Specialized;130.0;Portugese;Undergraduate;Basic_Education;Intermediate/Tech;Administrative;130.0;0;0;0;1;1;0;20;0;0;5;12;1;13.0;0;0;5;8;3;12.6;0;12.4;0.5;1.79;0
1;43;1;9003;1;Secondary;120.0;Portugese;Undergraduate;Undergraduate;Management;High-Level Specialists;115.0;0;0;0;1;1;0;22;0;0;6;12;0;0.0;0;0;6;10;0;0.0;0;16.2;0.3;-0.92;1
4;39;1;9500;1;Secondary;133.1;Portugese;Secondary;Basic_Education;Intermediate/Tech;Intermediate/Tech;154.3;0;0;0;1;0;0;32;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;12.4;0.5;1.79;1
1;1;1;9147;1;Secondary;143.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;135.0;1;0;0;1;0;0;21;0;0;5;8;4;11.0;0;0;5;8;5;12.0;0;7.6;2.6;0.32;0
1;17;4;9670;1;Secondary;126.0;Portugese;Secondary;Secondary;Administrative;Skilled Trades;115.2;0;0;0;0;0;0;19;0;0;6;7;3;12.666666666666666;0;0;6;10;5;13.125;0;10.8;1.4;1.74;1
1;1;1;9773;1;Secondary;125.0;Portugese;Basic_Education;Secondary;Unskilled/Elementary;Unskilled/Elementary;130.6;1;0;0;1;0;1;18;0;0;6;6;6;13.5;0;0;6;6;6;14.0;0;8.9;1.4;3.51;0
1;1;4;9147;1;Secondary;123.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Skilled Trades;117.4;1;0;0;1;0;1;18;0;0;5;7;5;12.0;0;0;5;10;5;11.4;0;8.9;1.4;3.51;0
1;7;1;9147;1;Undergraduate;150.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Service/Sales;150.0;1;0;1;0;0;0;38;0;0;5;6;0;0.0;0;0;5;5;0;0.0;0;15.5;2.8;-4.06;1
1;1;1;9991;0;Secondary;122.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Intermediate/Tech;113.6;0;0;0;1;1;0;26;0;0;5;11;2;11.5;0;0;5;10;3;12.0;0;7.6;2.6;0.32;0
1;1;4;9500;1;Secondary;137.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Intermediate/Tech;125.0;1;0;0;1;0;0;19;0;0;7;7;6;14.616666666666667;0;0;7;7;6;14.616666666666667;0;7.6;2.6;0.32;0
1;1;6;9500;1;Secondary;145.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;132.3;1;0;0;1;0;1;19;0;0;8;8;7;14.06;0;0;8;8;7;14.06;0;10.8;1.4;1.74;0
1;17;1;9254;1;Secondary;150.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Military;142.7;0;0;1;1;0;0;18;0;0;6;9;4;11.0;0;0;6;12;3;11.333333333333334;0;7.6;2.6;0.32;1
1;7;1;9147;1;Undergraduate;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;130.0;0;0;0;1;0;0;25;0;0;5;0;0;0.0;0;0;5;0;0;0.0;0;12.7;3.7;-1.7;1
1;1;6;9500;1;Secondary;136.0;Portugese;Basic_Education;Secondary;Service/Sales;Administrative;120.8;1;0;0;1;0;0;19;0;6;14;22;7;12.192307692307692;5;6;14;22;7;12.192307692307692;5;7.6;2.6;0.32;0
1;17;2;9254;1;Secondary;131.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;130.3;1;0;0;1;0;1;18;0;0;6;6;6;12.833333333333334;0;0;6;7;6;12.333333333333334;0;13.9;-0.3;0.79;0
1;17;1;9147;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;119.9;0;0;0;1;0;1;19;0;0;5;8;5;12.875;0;0;5;6;5;11.833333333333334;0;13.9;-0.3;0.79;0
1;1;1;9238;1;Secondary;108.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;110.5;1;0;0;1;0;1;22;0;0;6;6;6;12.166666666666666;0;0;6;6;6;12.5;0;12.4;0.5;1.79;0
1;44;1;9003;1;Technical/Specialized;160.0;Portugese;Basic_Education;Basic_Education;Skilled Agri/Fishery;Skilled Agri/Fishery;160.0;1;0;0;1;0;0;21;0;0;6;11;6;13.428571428571429;0;0;6;12;6;12.857142857142858;0;15.5;2.8;-4.06;0
1;17;1;9085;1;Secondary;113.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;118.6;1;0;0;1;0;1;21;0;0;6;6;6;14.5;0;0;6;8;6;14.666666666666666;0;8.9;1.4;3.51;0
1;1;1;9853;1;Secondary;113.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Skilled Trades;112.3;0;0;0;1;0;1;20;0;0;7;7;7;12.142857142857142;0;0;7;7;7;12.857142857142858;0;11.1;0.6;2.02;0
2;1;1;9147;1;Secondary;137.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;124.4;0;0;0;1;0;0;19;0;0;5;6;4;11.25;0;0;5;10;3;11.714285714285714;0;10.8;1.4;1.74;0
1;1;4;9500;1;Secondary;148.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Intermediate/Tech;125.0;1;0;0;1;0;0;18;0;0;7;7;6;13.9;0;0;7;7;6;13.9;0;7.6;2.6;0.32;0
1;39;1;9500;1;Secondary;130.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;105.8;0;0;0;1;0;0;26;0;0;7;12;3;13.766666666666666;0;0;7;11;3;12.066666666666668;0;13.9;-0.3;0.79;1
1;17;1;9238;1;Secondary;138.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Operators/Assembly;134.2;1;0;0;1;0;1;18;0;0;6;6;6;15.166666666666666;0;0;6;7;6;14.142857142857142;0;11.1;0.6;2.02;0
4;7;1;9147;1;Undergraduate;130.0;Portugese;Basic_Education;Secondary;Service/Sales;Service/Sales;130.0;0;0;0;1;0;0;35;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;11.1;0.6;2.02;1
1;1;1;9085;1;Secondary;127.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;122.8;1;0;0;1;0;0;19;0;0;5;10;2;14.5;1;0;5;9;3;11.333333333333334;0;12.7;3.7;-1.7;0
1;1;1;9238;1;Secondary;115.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;108.7;0;0;0;1;0;1;19;0;0;6;9;5;10.8;0;0;6;8;6;10.714285714285714;0;15.5;2.8;-4.06;0
1;1;2;9500;1;Secondary;147.0;Portugese;Undergraduate;Secondary;Administrative;Intermediate/Tech;136.7;0;0;0;1;0;0;18;0;0;7;7;7;13.995714285714287;0;0;8;9;8;14.955555555555556;0;11.1;0.6;2.02;0
1;17;1;9085;1;Secondary;132.0;Portugese;Basic_Education;Basic_Education;Administrative;Unskilled/Elementary;119.1;0;0;0;1;0;0;20;0;0;6;8;6;13.285714285714286;0;0;6;16;6;11.8;0;12.4;0.5;1.79;0
1;1;4;171;1;Secondary;146.0;Portugese;Secondary;Secondary;Unskilled/Elementary;Service/Sales;151.3;1;0;0;1;0;1;19;0;6;12;12;12;12.75;0;4;11;16;11;13.25;0;8.9;1.4;3.51;0
1;43;1;9238;1;Secondary;109.0;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;108.3;0;0;0;1;0;1;21;0;0;6;15;2;10.5;0;0;6;8;5;12.4;0;10.8;1.4;1.74;0
1;17;1;9853;1;Secondary;133.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;127.4;0;0;1;1;0;1;18;0;0;7;7;7;12.714285714285714;0;0;7;7;7;12.285714285714286;0;16.2;0.3;-0.92;0
1;42;1;9500;1;Secondary;124.0;Portugese;Basic_Education;Basic_Education;Administrative;Unskilled/Elementary;124.0;0;0;0;1;0;0;23;0;0;8;8;8;12.88625;0;0;8;8;8;12.88625;0;9.4;-0.8;-3.12;0
1;1;1;9070;1;Secondary;133.1;Portugese;Secondary;Secondary;Unskilled/Elementary;Unskilled/Elementary;155.0;0;0;0;1;0;1;21;0;0;6;7;5;13.0;0;0;6;6;6;12.666666666666666;0;16.2;0.3;-0.92;0
1;1;1;9147;1;Secondary;121.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;114.0;0;0;0;1;0;1;19;0;0;5;7;5;12.2;0;0;5;6;5;11.2;0;11.1;0.6;2.02;0
1;1;2;9147;1;Secondary;129.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Skilled Trades;118.9;1;0;0;1;0;0;19;0;0;5;8;4;12.8;0;0;5;10;3;14.5;0;10.8;1.4;1.74;0
1;53;1;9085;1;Technical/Specialized;160.0;Portugese;Basic_Education;Basic_Education;Administrative;Unskilled/Elementary;160.0;1;0;0;1;0;0;20;0;7;11;15;11;13.785714285714286;0;4;9;9;9;13.88888888888889;0;8.9;1.4;3.51;0
1;43;1;9147;1;Secondary;131.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Unskilled/Elementary;126.1;0;0;0;1;0;0;18;0;0;5;5;0;0.0;0;0;5;9;4;13.25;2;16.2;0.3;-0.92;0
1;1;1;9500;1;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;136.5;1;0;0;1;0;1;18;0;0;8;8;8;14.50125;0;0;8;8;8;14.50125;0;9.4;-0.8;-3.12;0
2;1;5;9500;1;Secondary;130.0;Portugese;Secondary;Basic_Education;Administrative;Administrative;122.3;0;0;0;1;0;0;19;0;0;7;7;6;14.35;0;0;7;7;6;14.35;0;7.6;2.6;0.32;0
1;17;1;9070;1;Secondary;133.1;Portugese;Basic_Education;Basic_Education;Service/Sales;Service/Sales;128.0;0;0;0;1;0;1;21;0;0;6;6;6;11.5;0;0;6;6;6;12.333333333333334;0;9.4;-0.8;-3.12;0
1;1;1;9238;1;Secondary;154.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;156.5;1;1;0;1;0;1;18;0;0;6;8;6;11.714285714285714;0;0;6;6;6;14.666666666666666;0;12.7;3.7;-1.7;0
1;1;1;9670;1;Secondary;126.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Skilled Trades;125.7;0;0;0;1;0;0;20;0;0;6;9;6;13.571428571428571;0;0;6;10;5;13.6;0;15.5;2.8;-4.06;0
1;1;1;9773;1;Secondary;150.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;143.0;0;0;0;1;0;0;18;0;0;6;6;5;13.0;0;0;6;6;6;13.666666666666666;0;12.7;3.7;-1.7;0
1;17;5;9500;1;Secondary;141.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Skilled Trades;131.9;1;0;0;1;0;1;18;0;0;7;8;7;13.56875;0;0;8;8;8;14.02625;0;15.5;2.8;-4.06;0
2;43;1;9991;0;Secondary;134.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;113.7;0;0;0;1;0;0;32;0;1;5;5;5;10.2;0;0;5;9;4;11.25;0;9.4;-0.8;-3.12;0
1;17;2;171;1;Secondary;146.0;Portugese;Undergraduate;Undergraduate;Intermediate/Tech;Intermediate/Tech;155.1;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;0
1;16;3;9853;1;Secondary;134.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Unskilled/Elementary;121.1;1;0;0;1;0;0;19;0;0;6;8;5;12.2;0;0;6;8;5;11.8;0;10.8;1.4;1.74;0
1;1;3;9500;1;Secondary;139.0;Portugese;Secondary;Basic_Education;Unskilled/Elementary;Intermediate/Tech;130.3;1;0;0;1;0;1;18;0;0;8;8;8;14.15375;0;0;8;8;8;14.15375;0;9.4;-0.8;-3.12;0
1;1;6;9500;1;Secondary;136.0;Portugese;Secondary;Secondary;Administrative;Service/Sales;123.3;0;0;0;0;0;0;18;0;0;8;8;0;0.0;8;0;8;8;0;0.0;8;9.4;-0.8;-3.12;1
1;1;5;9773;1;Secondary;110.0;Portugese;Basic_Education;Basic_Education;Intermediate/Tech;Service/Sales;117.4;1;0;0;1;0;0;20;0;0;6;7;6;13.833333333333334;0;0;6;6;6;12.833333333333334;0;11.1;0.6;2.02;0
1;5;1;9670;1;Secondary;135.0;Portugese;Secondary;Secondary;Administrative;Administrative;140.3;1;0;0;1;0;0;19;0;0;6;7;6;13.428571428571429;0;0;6;6;4;14.0;0;12.4;0.5;1.79;0
1;17;4;9500;1;Secondary;129.0;Portugese;Basic_Education;Basic_Education;Unskilled/Elementary;Service/Sales;120.0;1;0;0;1;0;0;19;0;0;8;8;7;12.454285714285716;0;0;8;8;7;12.454285714285716;0;10.8;1.4;1.74;0
1;17;1;9147;1;Secondary;139.0;Portugese;Basic_Education;Basic_Education;Skilled Trades;Service/Sales;133.4;0;0;0;1;0;0;18;0;0;5;9;1;11.0;1;0;5;10;0;0.0;0;9.4;-0.8;-3.12;0
1;1;4;9500;1;Secondary;137.0;Portugese;Secondary;Basic_Education;Administrative;Skilled Trades;126.7;1;0;0;1;0;0;18;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;15.5;2.8;-4.06;1
1;17;3;9500;1;Secondary;138.0;Portugese;Secondary;Basic_Education;Skilled Trades;Operators/Assembly;129.3;1;0;0;1;0;1;18;0;0;7;8;6;13.271666666666668;0;0;8;11;7;12.94375;0;12.4;0.5;1.79;0
1;17;6;9500;1;Secondary;136.0;Portugese;Undergraduate;Basic_Education;High-Level Specialists;Unskilled/Elementary;125.7;1;0;0;1;0;0;20;0;0;7;8;6;13.548333333333334;0;0;8;11;6;14.775;0;11.1;0.6;2.02;0
1;1;1;9773;1;Secondary;143.0;Portugese;Undergraduate;Undergraduate;High-Level Specialists;Service/Sales;144.8;0;0;0;1;0;0;19;0;0;6;6;6;12.166666666666666;0;0;6;6;6;12.5;0;16.2;0.3;-0.92;0
